id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34831055,Penthouse duplex with amazing Stockholm view,262585353,Anna Och Mattias,,Kungsholmens,59.32506,18.00835,Entire home/apt,2500,4,7,2019-07-30,0.37,1,0
34855868,Cosy apartment near the heart of Södermalm,11321345,Michelle,,Enskede-Årsta-Vantörs,59.29761,18.08291,Entire home/apt,711,3,1,2019-05-21,0.04,1,0
34879898,Room in apartment close to Globen,40001460,Robin,,Enskede-Årsta-Vantörs,59.29119,18.08873,Private room,350,2,8,2020-12-05,0.31,1,0
34884387,Walking distance to commuter train. 10 min 2 city.,110587561,Lars,,Älvsjö,59.27694,18.00316,Private room,350,2,32,2019-06-29,1.25,1,229
34893462,Studio apartment 25 min from Stockholm (C-2:3),259629999,Louise,,Hässelby-Vällingby,59.36482,17.85972,Hotel room,680,2,16,2020-02-24,0.69,21,1
34899233,double room with king-size bed/  central location!,35628350,Anna,,Östermalms,59.35321,18.08813,Private room,350,1,1,2019-09-02,0.04,2,0
34901767,Modern spacious studio apartment,263050116,Stephan,,Södermalms,59.30488,18.09763,Entire home/apt,1179,90,5,2019-09-03,0.20,1,264
34902024,Large apartment in the city during the summer,163063818,Karin,,Norrmalms,59.34463,18.04611,Entire home/apt,1700,6,4,2020-10-31,0.16,1,1
34938404,Luxurious Yacht for 1-7 people near City,103670971,Olle,,Kungsholmens,59.32319,18.0087,Private room,6100,1,33,2021-05-09,1.50,2,316
34940398,Nice living for 1-3 p on a Luxury Yacht near city,103670971,Olle,,Kungsholmens,59.32219,18.00848,Private room,1500,2,4,2020-10-21,0.18,2,156
34940474,Modernt attefallshus 14 min från centrala Sthlm.,263281158,Thomas,,Spånga-Tensta,59.37882,17.8957,Entire home/apt,1500,2,1,2019-08-26,0.04,1,90
34941892,Modern studioapartment 25 min to Stockholm (B 2:2),259629999,Louise,,Hässelby-Vällingby,59.36631,17.85963,Hotel room,625,2,6,2019-08-19,0.25,21,1
34959851,Fancy Scandinavian Design Apartment on Kungsholmen,135323554,Andreas,,Kungsholmens,59.33048,18.03143,Entire home/apt,797,2,3,2019-07-18,0.12,7,12
34962781,"Two- room apartment, 17 min from Stockholm Central",192836608,Stina,,Bromma,59.34071,17.93582,Entire home/apt,1000,3,0,,,1,364
34963930,"Two-room apartment, 17 min from Stockholm Central",263435415,Stina,,Bromma,59.33963,17.93303,Entire home/apt,950,2,2,2019-08-21,0.08,1,365
34970398,Sofo boende,23646229,Sara,,Södermalms,59.31449,18.08277,Entire home/apt,900,3,9,2020-03-09,0.48,1,78
34997921,Studio in the heart of Östermalm,262356892,Mattias,,Östermalms,59.34092,18.0824,Entire home/apt,880,4,10,2019-07-31,0.40,1,39
35000625,Nice room with fire place and sofa bed.,35153853,Annika,,Kungsholmens,59.33227,18.03643,Private room,400,10,0,,,2,0
35017462,Beautiful apartment in a natural environment.,263816209,Linn,,Farsta,59.24826,18.05817,Private room,650,6,1,2019-08-31,0.04,1,364
35020002,Fin rum i fresh lägenheten. upp till 3pers åt gång,263826583,Sadiki,,Hässelby-Vällingby,59.3637,17.84313,Private room,450,1,0,,,1,180
35020918,Historical Studio w. Alcove next to Royal Palace!,135323554,Andreas,,Södermalms,59.32523,18.07357,Entire home/apt,691,2,69,2020-03-07,2.75,7,312
35021185,A studio house with a lake view and a garden,15306851,Johan,,Älvsjö,59.2628,17.98225,Entire home/apt,450,2,18,2019-09-29,0.71,2,32
35032153,Cozy high ceiling studio by the park,3165844,Anton,,Kungsholmens,59.33065,18.01243,Entire home/apt,1050,1,8,2019-06-08,0.31,1,365
35038594,Comfortable bed at Gärdet!,27540380,Ann,,Östermalms,59.34456,18.11328,Private room,204,1,30,2021-04-10,1.52,1,4
35059120,"Cosy room with private entrance, bath and kitchen",253806634,Madeleine,,Östermalms,59.33677,18.10217,Entire home/apt,739,1,82,2021-06-23,3.32,1,123
35064876,Stockholm City Judicial Quarter,264138030,Normunds,,Kungsholmens,59.32933,18.03527,Entire home/apt,718,5,28,2019-10-03,1.11,1,17
35072692,Family house at forest park in Stockholm Älvsjö,162087348,Fredrik,,Älvsjö,59.28149,17.99255,Entire home/apt,2591,5,1,2020-01-14,0.05,1,174
35077568,Mariaberget,262031746,Vera,,Södermalms,59.31965,18.06476,Private room,472,2,35,2019-09-11,1.49,1,105
35105995,Modern flat with balcony near city center,264433288,Björn,,Östermalms,59.34859,18.099,Entire home/apt,1395,3,9,2019-08-17,0.35,1,85
35107153,I hjärtat av Södermalm,127565183,Emma,,Södermalms,59.31757,18.0568,Entire home/apt,1500,5,1,2019-08-16,0.04,1,0
35109594,By Royal Castle/water ⋆Fast WiFi⋆PS3⋆iMac⋆Netflix,60382478,Elias,,Södermalms,59.32399,18.07292,Entire home/apt,1458,3,88,2021-04-06,3.49,40,342
35121731,Small Studio in central Old Town,1027549,William,,Södermalms,59.32528,18.0693,Entire home/apt,529,1,72,2021-05-02,2.99,17,352
35138577,One-Of-A-Kind ⋆ Luxury Design 160 sqm in Old Town,60382478,Elias,,Södermalms,59.32593,18.07408,Entire home/apt,3410,6,7,2019-08-11,0.28,40,75
35153125,"Near konserts arena
7 min to city with the subway",99828421,Nenne,,Enskede-Årsta-Vantörs,59.28967,18.09122,Entire home/apt,900,2,6,2019-09-14,0.28,1,114
35157010,Fräscht liten ettan i bagarmossen.,264772668,James,,Skarpnäcks,59.27615,18.12835,Entire home/apt,450,2,11,2019-08-14,0.46,1,365
35159097,Mariposas apartment,251175684,Cami,,Farsta,59.24638,18.08705,Private room,350,2,5,2019-09-01,0.20,1,87
35190363,Lovely apartment in a picturesque neighbourhood,264993775,Anna,,Norrmalms,59.34323,18.04744,Entire home/apt,1000,14,1,2019-08-03,0.04,1,8
35190894,"House with garden, close to a lake, 10min to metro",3408453,Fredrika,,Älvsjö,59.27673,17.96122,Entire home/apt,1000,6,7,2019-08-14,0.29,1,2
35193468,Small Studio in courtyard in central Old Town,1027549,William,,Södermalms,59.32353,18.06963,Entire home/apt,435,1,105,2021-07-08,4.32,17,308
35193938,Small courtyard Studio in central Old Town,1027549,William,,Södermalms,59.32387,18.06954,Entire home/apt,518,1,76,2021-07-13,2.98,17,347
35253173,Cosy Bedroom in the Best Location in Stockholm,39503895,David,,Norrmalms,59.33923,18.05043,Private room,410,2,45,2021-02-26,1.80,1,1
35277846,Cosy apartment in central location,1385176,Linnéa,,Kungsholmens,59.33199,18.01436,Entire home/apt,1150,2,4,2019-12-01,0.18,1,0
35284797,Charming 1910 villa in Gamla Enskede,140695054,Maria,,Enskede-Årsta-Vantörs,59.28373,18.08343,Entire home/apt,2500,5,0,,,1,100
35291786,Mysigt och lugnt boende nära Stockholms city,12940241,My,,Skarpnäcks,59.28429,18.10114,Entire home/apt,1500,4,7,2019-08-07,0.28,1,0
35305147,Stockholm in the air!,6271207,Anna,,Östermalms,59.33924,18.0977,Entire home/apt,987,30,0,,,1,0
35325123,Modern studiolägenhet 25 min från Sthlm (B 2:5),259629999,Louise,,Hässelby-Vällingby,59.36627,17.85969,Hotel room,600,2,13,2019-11-04,0.55,21,1
35328247,"Mysig studiolägenhet 25 min, Stockholm city (D2:1)",259629999,Louise,,Hässelby-Vällingby,59.36505,17.85774,Hotel room,729,2,4,2019-07-13,0.16,21,1
35344960,Small “apartment” - 20min from Stockholm city!,139792280,Carolina,,Skarpnäcks,59.27379,18.12528,Private room,300,2,36,2021-06-28,1.40,1,7
35349852,1 bedroom apartment in Stockholm city,266131313,Marcus,,Södermalms,59.30948,18.08912,Entire home/apt,900,1,0,,,1,18
35369005,"104 kvm boende i Birkastan, Stockholm",198971163,Alexandra,,Norrmalms,59.34176,18.02653,Entire home/apt,2200,3,0,,,1,252
35378998,Apartment by the nature 18min from the central,17231773,Shaon,,Skarpnäcks,59.27611,18.12644,Private room,500,14,2,2019-11-21,0.09,1,0
35380088,Stor villa nära Stockholm city - med egen trädgård,31436466,Axel,,Hägersten-Liljeholmens,59.30281,17.97287,Entire home/apt,1538,5,4,2019-07-19,0.16,2,32
35388023,Modern apartment in the best area. Cosy and fresh!,95238766,Chacon,,Norrmalms,59.34776,18.0371,Entire home/apt,1243,7,0,,,1,1
35446609,A nice big apartment,266719851,Arianne,,Älvsjö,59.28752,17.99954,Entire home/apt,1300,3,1,2019-09-12,0.04,1,89
35447797,450 year old studio on prime location in Old Town.,17781573,Magnus,,Södermalms,59.32526,18.07539,Entire home/apt,1000,3,2,2019-08-18,0.08,1,0
35460875,Room in Old town,183712283,Brigitte,,Södermalms,59.32238,18.07369,Private room,520,1,70,2020-03-07,2.81,2,346
35461366,Central & quiet flat,1923998,Carl,,Kungsholmens,59.32913,18.03849,Entire home/apt,1900,6,2,2019-09-09,0.08,1,89
35463699,Beautiful two- bedroom attic in trendy Södermalm,24705738,Jonas,,Södermalms,59.3186,18.06455,Entire home/apt,2000,2,5,2020-02-23,0.23,1,45
35497652,Whole/shared living available near metro stockholm,267065455,Faisal,,Enskede-Årsta-Vantörs,59.26384,18.01074,Private room,399,1,0,,,1,358
35499229,"Nice studio (basement) in villa, close to nature",14898202,Jessica,,Älvsjö,59.26864,17.97715,Entire home/apt,485,2,5,2020-10-05,0.21,1,106
35505735,Exclusive apt. in Södermalm's most beautiful area,15241940,Carl,,Södermalms,59.31991,18.06493,Entire home/apt,970,7,2,2019-07-24,0.08,1,1
35511674,Beautiful apartment with a wonderful large balcony,77956845,Mikaela,,Skarpnäcks,59.27035,18.12747,Entire home/apt,300,14,1,2020-01-25,0.06,1,158
35528867,A perfect singel room for short time visitor.,16688645,Merva,,Kungsholmens,59.33551,18.01444,Private room,600,1,0,,,1,179
35539444,Apartment In Top Condition With Central Location,130041404,Erik,,Norrmalms,59.33607,18.05151,Entire home/apt,1700,3,8,2019-10-18,0.33,1,0
35540224,Cozy and serenity house,209934194,İlke,,Hägersten-Liljeholmens,59.29039,17.97777,Shared room,769,2,0,,,1,365
35540465,Central apartment overlooking beautiful park,12729103,Hanna,,Kungsholmens,59.33395,18.03518,Entire home/apt,3900,4,5,2019-08-08,0.20,1,81
35540959,Spacious apartment in Stockholm's cultural center,267150402,Elisabet,,Södermalms,59.31847,18.06048,Entire home/apt,1093,1,48,2021-05-09,1.87,1,36
35542011,Apartment with toilet and kitchen close to Sthlm C,266823990,Mattias,,Spånga-Tensta,59.37471,17.92175,Entire home/apt,550,1,15,2019-10-27,0.63,1,108
35543453,Great house 15 min to Stockholm city,140565890,Caroline,,Enskede-Årsta-Vantörs,59.2875,18.08413,Entire home/apt,2500,2,9,2019-07-06,0.37,1,44
35558617,Big cosy apartment in the heart of Södermalm,267404883,Victoria,,Södermalms,59.30821,18.07105,Entire home/apt,2200,4,1,2019-07-12,0.04,1,87
35559553,Historical 19th cent. Apt @ Mariatorget,41050619,Olivia,,Södermalms,59.31506,18.06123,Entire home/apt,2500,5,6,2019-07-31,0.25,1,38
35564103,"Big place in Stockholm city, close to citybeaches",10248411,Anmari,,Södermalms,59.31632,18.03668,Entire home/apt,2950,1,4,2019-09-02,0.17,1,364
35564424,Cozy studio close to nature withgood communication,93414857,Anton,,Hässelby-Vällingby,59.37267,17.84627,Entire home/apt,525,1,2,2021-03-17,0.08,1,151
35572156,"Mariasquare, high position, older property",8259624,Annelie,,Södermalms,59.31821,18.05888,Entire home/apt,2750,4,2,2019-07-20,0.08,1,81
35574919,Apartment in a calm area and near the nature.,267656922,Elena,,Hässelby-Vällingby,59.35564,17.87575,Private room,450,2,20,2020-08-16,0.82,1,66
35576366,Perfect apartment in Stockholm,255821785,William,,Farsta,59.26971,18.08355,Entire home/apt,350,1,17,2019-08-31,0.70,1,42
35587883,Charming villa located in scenic Bromma,161103757,Andreas,,Bromma,59.34666,17.90134,Entire home/apt,2500,7,0,,,1,358
35634466,Studio apartment 25 min to Stockholm city (B 1:1),259629999,Louise,,Hässelby-Vällingby,59.36694,17.85932,Private room,700,2,1,2019-08-28,0.04,21,1
35656750,35 square feet apartment in Gubbängen with parking,268255598,Ali,,Farsta,59.2657,18.08746,Entire home/apt,699,1,2,2019-06-23,0.08,1,180
35665522,"Cosy, child friendly house only 15 min to downtown",242287688,Isak,,Enskede-Årsta-Vantörs,59.26531,18.03529,Entire home/apt,1390,5,1,2021-03-05,0.22,1,0
35671640,Lovely apartment in central Old Town,22876006,Hedvig,,Södermalms,59.32404,18.07113,Entire home/apt,1641,3,65,2021-06-02,3.09,48,250
35701047,1 room apartment 25 min to Sthlm city (D2:7),259629999,Louise,,Hässelby-Vällingby,59.36478,17.85957,Entire home/apt,690,2,4,2019-08-29,0.17,21,1
35701647,Studiolägenhet 25 min från Stockholm city (C2:4),259629999,Louise,,Hässelby-Vällingby,59.36499,17.85811,Hotel room,650,2,9,2021-01-12,0.39,21,1
35702072,Mysig studiolägenhet 25 min -Sthlm (B 2:8),259629999,Louise,,Hässelby-Vällingby,59.36669,17.858,Hotel room,600,2,6,2021-01-27,0.24,21,1
35714769,Vindsvåning 200 m från Stureplan,139211140,Ayeh,,Östermalms,59.33445,18.07676,Entire home/apt,1200,2,19,2021-03-31,0.82,1,123
35721248,Spacious house close to nature and city center,17163282,Alexandra,,Hägersten-Liljeholmens,59.29745,17.95792,Entire home/apt,3500,4,2,2020-12-28,0.11,1,23
35753872,En liten oas,124654353,Margareta,,Bromma,59.34686,17.89078,Entire home/apt,1200,8,1,2019-06-17,0.04,1,262
35760606,Nice room in big beautiful apartment,211504151,Charlotta,,Södermalms,59.31916,18.04044,Private room,495,1,18,2019-08-25,0.84,3,189
35763093,Lovely nice apartment 15 min to Stockholm City,268908051,Jessica,,Farsta,59.26474,18.07974,Entire home/apt,736,1,9,2020-09-21,0.37,1,137
35764148,A nature lovers paradise close to the city,64413477,Jasper,,Hägersten-Liljeholmens,59.30528,18.00052,Entire home/apt,2200,3,2,2020-02-21,0.11,1,211
35780667,Modern and fresh apartment in central Stockholm,175882096,Ali,,Södermalms,59.30434,18.09067,Entire home/apt,2190,5,2,2019-07-31,0.08,1,63
35793642,Spacious two storey apartment close to Södermalm,3673214,Jonna,,Enskede-Årsta-Vantörs,59.30061,18.0376,Entire home/apt,1800,3,4,2021-07-17,0.16,1,170
35799499,Topprenoverad lgh med sjöutsikt vid Hornstull,42974427,Anton,,Södermalms,59.31916,18.02469,Entire home/apt,650,2,7,2020-03-08,0.28,1,0
35812773,Spacious Apartment - Heart of Stockholm,246145041,Daniel,,Norrmalms,59.33823,18.03327,Entire home/apt,1500,1,24,2020-08-01,1.02,1,49
35817795,Per Albin Hansson radhus med stor tomt + uteplats,269441067,Anders,,Bromma,59.32162,17.95689,Entire home/apt,2000,14,0,,,1,332
35825732,"Södermalmstrea med stor, solig innergård",269487839,Mats,,Södermalms,59.31017,18.06901,Entire home/apt,1000,4,7,2020-01-06,0.29,1,311
35826641,Rum i Hägersten nära stan,255333326,Pabla,,Hägersten-Liljeholmens,59.30458,17.99753,Private room,350,1,3,2019-08-05,0.12,1,48
35827456,"amazing apartment, 10 minutes away from the city",47840672,Omar,,Skärholmens,59.27813,17.90276,Entire home/apt,999,1,13,2019-09-11,0.51,1,180
35834102,Cozy apartment at Östermalm.,156207306,Cilla,,Östermalms,59.34112,18.08414,Shared room,649,2,19,2019-09-09,0.83,1,179
35869604,Charming apartment close to Old Town,269794588,Sanna,,Hägersten-Liljeholmens,59.30147,18.00665,Entire home/apt,1300,3,14,2019-08-30,1.53,1,23
35893876,Apartment at Stigberget with a terrace!,54355035,Ivar,,Södermalms,59.31739,18.08874,Entire home/apt,1000,2,1,2019-09-28,0.05,1,337
35907641,Emmalund – Traditional Country House in the City,270079267,Hélène,,Hägersten-Liljeholmens,59.3059,17.99958,Entire home/apt,651,3,55,2021-07-03,2.32,1,267
35930154,Room in a large apartment for rent during July,270253234,Mehdi,,Hägersten-Liljeholmens,59.30803,18.0135,Private room,259,1,4,2019-07-28,0.16,1,49
35966409,Central apartment in Stockholm,270541321,Helena,,Kungsholmens,59.3319,18.04959,Entire home/apt,800,2,22,2020-02-16,0.88,1,16
35982183,Superior Apt by Royal Castle w Steam Sauna & Views,60382478,Elias,,Södermalms,59.3255,18.07448,Entire home/apt,1677,3,101,2021-03-07,4.84,40,322
36009196,One room apartment in  Stockholm close to Subway,69749705,Caroline,,Enskede-Årsta-Vantörs,59.29922,18.08542,Entire home/apt,650,5,3,2019-08-16,0.12,1,0
36018560,A quiet gem in Vasastan with a cozy balcony,36542789,Caroline,,Norrmalms,59.34601,18.0507,Entire home/apt,1500,10,6,2021-06-13,3.40,1,145
36029147,Central modern lägenhet,11790201,Mikael,,Norrmalms,59.34483,18.05,Entire home/apt,914,3,0,,,1,15
36050496,Beautiful central apartment with balcony,58330713,Sandra,,Norrmalms,59.34587,18.05489,Entire home/apt,1450,5,3,2019-09-22,0.13,1,12
36093179,Studioapartment  25 min to Sthlm D1:14,259629999,Louise,,Hässelby-Vällingby,59.36643,17.85788,Hotel room,729,2,3,2019-08-26,0.12,21,1
36105199,Studio apartment in the heart of SoFo,271588623,Joel,,Södermalms,59.31439,18.08958,Entire home/apt,600,3,3,2019-09-03,0.13,1,231
36108683,Apartment in lovely Midsommarkransen,159090795,Amanda,,Hägersten-Liljeholmens,59.30102,18.01035,Entire home/apt,650,2,4,2019-10-18,0.16,1,105
36108797,Amazing garden with wooden house,271616347,Leif,,Farsta,59.27595,18.07158,Entire home/apt,1470,4,5,2019-09-03,0.20,1,323
36142529,"Three rooms at Kungsholmen, Stockholm city",83340766,Niklas,,Kungsholmens,59.33773,18.02558,Entire home/apt,1490,10,3,2019-08-09,0.13,2,38
36145586,"Unique Penthouse, roof balkony, sea view - 155 sqm",271866574,Fredrik,,Östermalms,59.33364,18.0791,Entire home/apt,4700,5,1,2019-07-24,0.04,1,332
36160046,Spacious apartment 10 min from city (Aspudden),10701000,Sofia,,Hägersten-Liljeholmens,59.30728,18.00272,Entire home/apt,1500,3,0,,,1,81
36191218,Design apartment in the heart of NoFo Stockholm,64797584,Christer,,Södermalms,59.31622,18.07713,Entire home/apt,2250,5,2,2019-08-07,0.08,1,0
36203675,Large 3 bedroom apartment in unbeatable location,188000490,Martin,,Norrmalms,59.34398,18.05157,Entire home/apt,5000,3,10,2019-10-05,0.43,3,136
36230024,Södermalm,272494690,Henok,,Södermalms,59.31259,18.09594,Private room,900,7,0,,,1,365
36232216,"Central, nära badplats, lugnt, sjöutsikt   balkong",148403352,Lina,,Södermalms,59.31901,18.0382,Private room,695,1,4,2019-09-01,0.51,1,20
36269253,"Tyst rum i bästa läget, invid park i city. Cykel",35153853,Annika,,Kungsholmens,59.33232,18.03643,Private room,400,15,23,2020-04-30,0.94,2,100
36288952,"Top floor Hipster retro apt, super central",200311875,David,,Södermalms,59.31518,18.04128,Entire home/apt,836,4,6,2020-01-03,0.25,1,78
36290694,Rum till Turister nära till Stan,240962990,Tima,,Enskede-Årsta-Vantörs,59.25418,18.02616,Private room,450,1,0,,,1,90
36291968,Spacious bright & central apartment.,24669637,Anita C,,Norrmalms,59.33727,18.05868,Entire home/apt,800,2,1,2019-07-27,0.04,1,343
36292860,Nice and clean apartment 8 minutes from city,113402345,Alma,,Södermalms,59.3182,18.02931,Entire home/apt,850,2,1,2019-10-11,0.05,1,0
36324410,Lugnt centralt läge i Stockholm,273186263,Elisabeth,,Södermalms,59.31632,18.07256,Private room,950,1,23,2020-02-08,0.97,1,260
36334989,Lovely apartment in the streets of Södermalm.,13917610,Karin,,Södermalms,59.30915,18.08247,Entire home/apt,1143,7,2,2019-08-02,0.08,1,263
36340138,Chic Decorative Apartment in Top Location,135323554,Andreas,,Södermalms,59.3126,18.09608,Entire home/apt,839,3,24,2019-11-12,0.97,7,61
36340282,"Romantic, Vintage-Style Old Town Apartment",51002540,Fredrik,,Södermalms,59.32324,18.07189,Entire home/apt,1226,3,100,2021-06-18,4.19,16,340
36367406,Mycket fräscht boende i Kista Centrum,273445845,Hans,,Rinkeby-Tensta,59.40161,17.93949,Shared room,300,1,3,2019-10-02,0.13,1,365
36371436,Bright & modern 50s style apartment by the water,14017894,Max,,Kungsholmens,59.33089,17.99882,Entire home/apt,750,2,5,2020-09-06,0.21,1,82
36388795,Classic sailing boat in Central Stockholm,43345039,Stefan,,Östermalms,59.3259,18.0948,Entire home/apt,2157,3,0,,,1,59
36389957,Compact luxury living,29929470,Mariana,,Södermalms,59.31001,18.07824,Entire home/apt,1354,5,4,2019-08-31,0.16,1,62
36400500,Nice appartment in central Stockholm/Kungsholmen,20935229,Linnea,,Kungsholmens,59.3349,18.02558,Entire home/apt,730,7,0,,,1,4
36410391,Visit Museums & Stroll Old Town from Compact Apt,16683151,Olof,,Södermalms,59.32392,18.07257,Entire home/apt,602,3,70,2020-12-23,2.96,8,337
36448782,Old wooden house with garden in Stockholm,142988912,Linus & Johanna,,Skarpnäcks,59.27661,18.11684,Entire home/apt,2000,5,4,2019-07-15,0.17,1,4
